timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706535278,22,HTTP Request,200,OK,Thread Group 1-223,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706535318,20,HTTP Request,200,OK,Thread Group 1-224,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706535356,19,HTTP Request,200,OK,Thread Group 1-225,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706535392,35,HTTP Request,200,OK,Thread Group 1-226,text,true,,26121,115,1,1,http://192.168.16.70/,25,0,1
1574706535435,19,HTTP Request,200,OK,Thread Group 1-227,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535464,19,HTTP Request,200,OK,Thread Group 1-228,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706535502,42,HTTP Request,200,OK,Thread Group 1-229,text,true,,26121,115,1,1,http://192.168.16.70/,33,0,1
1574706535546,21,HTTP Request,200,OK,Thread Group 1-230,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706535575,19,HTTP Request,200,OK,Thread Group 1-231,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535610,19,HTTP Request,200,OK,Thread Group 1-232,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535650,19,HTTP Request,200,OK,Thread Group 1-233,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706535685,70,HTTP Request,200,OK,Thread Group 1-234,text,true,,26121,115,2,2,http://192.168.16.70/,50,0,1
1574706535721,52,HTTP Request,200,OK,Thread Group 1-235,text,true,,26121,115,2,2,http://192.168.16.70/,31,0,1
1574706535758,26,HTTP Request,200,OK,Thread Group 1-236,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,0
1574706535800,19,HTTP Request,200,OK,Thread Group 1-237,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706535833,47,HTTP Request,200,OK,Thread Group 1-238,text,true,,26121,115,2,2,http://192.168.16.70/,25,0,1
1574706535869,24,HTTP Request,200,OK,Thread Group 1-239,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706535906,18,HTTP Request,200,OK,Thread Group 1-240,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535942,19,HTTP Request,200,OK,Thread Group 1-241,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535982,21,HTTP Request,200,OK,Thread Group 1-242,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706536018,60,HTTP Request,200,OK,Thread Group 1-243,text,true,,26121,115,2,2,http://192.168.16.70/,35,0,1
1574706536056,33,HTTP Request,200,OK,Thread Group 1-244,text,true,,26121,115,1,1,http://192.168.16.70/,26,0,1
1574706536092,21,HTTP Request,200,OK,Thread Group 1-245,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706536128,22,HTTP Request,200,OK,Thread Group 1-246,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
1574706536170,122,HTTP Request,200,OK,Thread Group 1-247,text,true,,26121,115,4,4,http://192.168.16.70/,64,0,1
1574706536206,115,HTTP Request,200,OK,Thread Group 1-248,text,true,,26121,115,4,4,http://192.168.16.70/,86,0,2
1574706536241,96,HTTP Request,200,OK,Thread Group 1-249,text,true,,26121,115,3,3,http://192.168.16.70/,71,0,2
1574706536280,65,HTTP Request,200,OK,Thread Group 1-250,text,true,,26121,115,2,2,http://192.168.16.70/,44,0,2
1574706536319,41,HTTP Request,200,OK,Thread Group 1-251,text,true,,26121,115,2,2,http://192.168.16.70/,24,0,0
1574706536352,22,HTTP Request,200,OK,Thread Group 1-252,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706536390,23,HTTP Request,200,OK,Thread Group 1-253,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
1574706536426,20,HTTP Request,200,OK,Thread Group 1-254,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706536462,20,HTTP Request,200,OK,Thread Group 1-255,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706536497,21,HTTP Request,200,OK,Thread Group 1-256,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706536535,19,HTTP Request,200,OK,Thread Group 1-257,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706536577,120,HTTP Request,200,OK,Thread Group 1-258,text,true,,26121,115,4,4,http://192.168.16.70/,66,0,1
1574706536612,106,HTTP Request,200,OK,Thread Group 1-259,text,true,,26121,115,3,3,http://192.168.16.70/,80,0,2
1574706536650,73,HTTP Request,200,OK,Thread Group 1-260,text,true,,26121,115,3,3,http://192.168.16.70/,53,0,2
1574706536686,57,HTTP Request,200,OK,Thread Group 1-261,text,true,,26121,115,2,2,http://192.168.16.70/,40,0,1
1574706536722,28,HTTP Request,200,OK,Thread Group 1-262,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,1
1574706536760,24,HTTP Request,200,OK,Thread Group 1-263,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,0
1574706536800,25,HTTP Request,200,OK,Thread Group 1-264,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,1
1574706536833,26,HTTP Request,200,OK,Thread Group 1-265,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,1
1574706536870,19,HTTP Request,200,OK,Thread Group 1-266,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706536904,19,HTTP Request,200,OK,Thread Group 1-267,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706536941,20,HTTP Request,200,OK,Thread Group 1-268,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706536980,19,HTTP Request,200,OK,Thread Group 1-269,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
